,Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
5685,918,US-2017-141215,2017-06-15,Standard Class,KL-16555,Kelly Lampkin,Sales,San Antonio,Texas,78207.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002706,8.568,3,0.8,-14.5656
5686,925,CA-2019-149797,2019-09-15,Standard Class,AH-10075,Adam Hart,Sales,New York City,New York,10011.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003650,841.568,2,0.2,294.5488
5687,935,CA-2019-140081,2019-06-20,Standard Class,CG-12040,Catherine Glotzbach,Facebook,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004826,29.718,6,0.7,-21.7932
5688,942,CA-2019-142958,2019-12-13,Standard Class,RW-19630,Rob Williams,Sales,Torrance,California,90503.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001759,6.096,2,0.2,2.2098
5689,946,CA-2018-120880,2018-05-29,Standard Class,JL-15850,John Lucas,Email,Seattle,Washington,98105.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002931,167.76,5,0.2,62.91
5690,958,CA-2020-102414,2020-05-15,Second Class,JA-15970,Joseph Airdo,Email,Phoenix,Arizona,85023.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004465,4.752,2,0.7,-3.168
5691,962,CA-2018-160059,2018-11-27,Standard Class,TB-21190,Thomas Brumley,Facebook,Fayetteville,Arkansas,72701.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000145,6.24,2,0.0,3.0576
5692,973,CA-2017-115791,2017-01-16,Second Class,DL-13315,Delfina Latchford,Email,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001575,18.588,2,0.7,-13.6312
5693,976,US-2020-103247,2020-10-05,Second Class,PO-19195,Phillina Ober,Facebook,New York City,New York,10011.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004492,75.792,3,0.2,25.5798
5694,977,US-2020-100209,2020-07-09,Standard Class,TD-20995,Tamara Dahlen,Email,Portland,Oregon,97206.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002012,1.08,2,0.7,-0.792
5695,979,CA-2019-145499,2019-05-30,First Class,RW-19690,Robert Waldorf,Email,Wilmington,North Carolina,28403.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000848,3.282,2,0.7,-2.6256
5696,988,CA-2018-146829,2018-03-10,First Class,TS-21340,Toby Swindell,Email,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004022,1.112,2,0.8,-1.8904
5697,992,CA-2019-110023,2019-09-09,First Class,TS-21610,Troy Staebel,Email,New York City,New York,10024.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001036,14.624,2,0.2,5.484
5698,995,CA-2017-117639,2017-05-21,Standard Class,MW-18235,Mitch Willingham,Sales,Virginia Beach,Virginia,23464.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003925,2715.93,7,0.0,1276.4871
5699,1008,CA-2018-105312,2018-11-06,First Class,MT-17815,Meg Tillman,Email,Scottsdale,Arizona,85254.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002049,4.401,3,0.7,-3.5208
5700,1025,CA-2020-106964,2020-12-17,First Class,HR-14770,Hallie Redmond,Facebook,Los Angeles,California,90045.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000320,11.808,2,0.2,4.2804
5701,1035,CA-2019-109820,2019-11-20,First Class,AG-10390,Allen Goldenen,Email,Cincinnati,Ohio,45231.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003460,2.628,2,0.7,-1.9272
5702,1036,CA-2019-109820,2019-11-20,First Class,AG-10390,Allen Goldenen,Email,Cincinnati,Ohio,45231.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000474,14.427,3,0.7,-10.5798
5703,1038,CA-2018-127418,2018-06-13,First Class,JJ-15445,Jennifer Jackson,Email,Los Angeles,California,90004.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003707,36.624,3,0.2,13.734
5704,1056,CA-2018-110667,2018-04-04,Standard Class,NF-18595,Nicole Fjeld,Facebook,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002735,82.344,3,0.2,27.7911
5705,1057,CA-2018-110667,2018-04-04,Standard Class,NF-18595,Nicole Fjeld,Facebook,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003529,9.088,4,0.2,3.2944
5706,1058,CA-2020-167150,2020-12-10,Standard Class,BP-11185,Ben Peterman,Sales,San Diego,California,92037.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001097,19.936,4,0.2,7.2268
5707,1059,CA-2020-167150,2020-12-10,Standard Class,BP-11185,Ben Peterman,Sales,San Diego,California,92037.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001597,65.568,2,0.2,22.9488
5708,1067,CA-2018-161263,2018-04-16,Standard Class,TS-21160,Theresa Swint,Sales,Toledo,Ohio,43615.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004330,55.47,5,0.7,-46.225
5709,1070,US-2018-150161,2018-07-25,Standard Class,RB-19795,Ross Baird,Facebook,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001524,25.176,4,0.7,-18.4624
5710,1073,CA-2020-106943,2020-11-14,Standard Class,FO-14305,Frank Olsen,Email,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003669,8.64,2,0.2,3.024
5711,1074,CA-2019-134348,2019-11-12,Standard Class,MS-17710,Maurice Satty,Email,Mesa,Arizona,85204.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003727,6.27,5,0.7,-4.598
5712,1075,CA-2019-134348,2019-11-12,Standard Class,MS-17710,Maurice Satty,Email,Mesa,Arizona,85204.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004967,4.368,7,0.7,-3.3488
5713,1080,CA-2020-132521,2020-09-23,Second Class,DW-13540,Don Weiss,Email,Seattle,Washington,98105.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000404,6.88,1,0.2,2.322
5714,1097,CA-2020-160423,2020-01-21,Standard Class,PS-19045,Penelope Sewall,Facebook,Charlotte,North Carolina,28205.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10004001,35.784,7,0.7,-28.6272
5715,1103,US-2020-145863,2020-04-21,Standard Class,RP-19390,Resi Pölking,Email,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004140,2.694,3,0.8,-4.7145
5716,1104,US-2020-145863,2020-04-21,Standard Class,RP-19390,Resi Pölking,Email,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002049,2.934,3,0.8,-4.9878
5717,1108,US-2019-110156,2019-11-19,Standard Class,EH-13945,Eric Hoffmann,Email,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10003676,10.78,5,0.8,-17.248
5718,1113,US-2019-110156,2019-11-19,Standard Class,EH-13945,Eric Hoffmann,Email,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002609,1.192,2,0.8,-2.0264
5719,1114,CA-2020-140585,2020-12-18,Second Class,RA-19915,Russell Applegate,Email,Encinitas,California,92024.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003364,46.672,2,0.2,16.3352
5720,1141,CA-2019-152170,2019-11-12,Second Class,FH-14275,Frank Hawley,Sales,La Porte,Indiana,46350.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002072,17.38,2,0.0,8.69
5721,1149,CA-2018-112452,2018-04-04,First Class,NC-18340,Nat Carroll,Email,Lansing,Michigan,48911.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10003350,12.76,2,0.0,5.8696
5722,1154,CA-2019-160395,2019-12-31,Standard Class,KL-16555,Kelly Lampkin,Sales,Reno,Nevada,89502.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003984,159.768,7,0.2,53.9217
5723,1157,CA-2017-136567,2017-12-20,First Class,PS-19045,Penelope Sewall,Facebook,Harrisonburg,Virginia,22801.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003982,62.31,3,0.0,29.2857
5724,1161,CA-2020-147039,2020-06-29,Standard Class,AA-10315,Alex Avila,Email,Minneapolis,Minnesota,55407.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004654,11.54,2,0.0,5.77
5725,1164,CA-2017-127964,2017-03-03,Standard Class,AP-10720,Anne Pryor,Facebook,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004593,125.76,3,0.2,40.872
5726,1165,CA-2017-127964,2017-03-03,Standard Class,AP-10720,Anne Pryor,Facebook,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003429,25.32,5,0.2,9.1785
5727,1166,CA-2017-117709,2017-05-04,Standard Class,PM-18940,Paul MacIntyre,Email,Jackson,Michigan,49201.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10001294,46.8,4,0.0,21.06
5728,1173,CA-2017-158064,2017-04-21,Standard Class,AA-10375,Allen Armold,Email,Los Angeles,California,90008.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002976,16.52,5,0.2,5.5755
5729,1174,US-2018-104430,2018-10-22,Standard Class,LT-17110,Liz Thompson,Email,Bloomington,Illinois,61701.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10000301,5.176,4,0.8,-7.764
5730,1175,CA-2018-132080,2018-08-22,First Class,DP-13105,Dave Poirier,Sales,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003694,50.112,6,0.2,16.2864
5731,1185,CA-2017-127131,2017-11-24,Standard Class,HR-14830,Harold Ryan,Sales,Seattle,Washington,98103.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004656,12.096,7,0.2,4.2336
5732,1200,CA-2019-130946,2019-04-08,Standard Class,ZC-21910,Zuschuss Carroll,Email,Houston,Texas,77041.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004995,1088.792,4,0.8,-1850.9464
5733,1202,CA-2019-114727,2019-07-18,Standard Class,LS-16945,Linda Southworth,Sales,Denver,Colorado,80219.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004967,1.872,3,0.7,-1.4352
5734,1208,CA-2019-137050,2019-07-14,Second Class,SW-20755,Steven Ward,Sales,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002160,9.144,3,0.2,3.2004
5735,1211,CA-2019-137050,2019-07-14,Second Class,SW-20755,Steven Ward,Sales,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001031,8.544,2,0.2,2.8836
5736,1214,US-2020-118087,2020-09-09,Standard Class,SP-20620,Stefania Perrino,Sales,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002432,3.036,2,0.7,-2.3276
5737,1215,US-2020-118087,2020-09-09,Standard Class,SP-20620,Stefania Perrino,Sales,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000069,4.503,1,0.7,-3.6024
5738,1225,CA-2019-126004,2019-12-04,First Class,BM-11140,Becky Martin,Email,New York City,New York,10024.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004656,1.728,1,0.2,0.6048
5739,1236,CA-2019-144344,2019-10-28,First Class,PG-18820,Patrick Gardner,Email,Boynton Beach,Florida,33437.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003719,37.425,5,0.7,-29.94
5740,1243,US-2019-162859,2019-02-15,Standard Class,PG-18820,Patrick Gardner,Email,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004519,398.352,3,0.2,124.485
5741,1258,US-2019-168620,2019-12-24,Second Class,RB-19795,Ross Baird,Facebook,Charlotte,North Carolina,28205.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10001575,27.882,3,0.7,-20.4468
5742,1262,US-2019-144393,2019-10-28,Standard Class,SM-20950,Suzanne McNair,Sales,Greenville,North Carolina,27834.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10004236,17.616,4,0.7,-14.0928
5743,1263,CA-2020-105053,2020-07-07,Second Class,CS-12355,Christine Sundaresam,Email,Long Beach,New York,11561.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001634,17.472,3,0.2,6.3336
5744,1273,US-2019-103646,2019-04-21,Standard Class,SP-20545,Sibella Parks,Sales,Chicago,Illinois,60623.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002854,44.848,8,0.8,-67.272
5745,1283,CA-2020-122154,2020-04-09,First Class,SA-20830,Sue Ann Reed,Email,Jacksonville,Florida,32216.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10002026,17.43,1,0.7,-13.363
5746,1285,US-2018-149692,2018-12-06,Standard Class,KW-16435,Katrina Willman,Email,Austin,Texas,78745.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002813,2.772,7,0.8,-4.851
5747,1289,CA-2019-154711,2019-11-22,Standard Class,TB-21355,Todd Boyes,Sales,New York City,New York,10009.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000605,12.192,4,0.2,4.1148
5748,1291,CA-2019-163384,2019-11-10,First Class,CC-12430,Chuck Clark,Facebook,San Francisco,California,94122.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004970,13.216,4,0.2,4.4604
5749,1297,CA-2020-115427,2020-12-30,Standard Class,EB-13975,Erica Bern,Sales,Fairfield,California,94533.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002103,13.904,2,0.2,4.5188
5750,1298,CA-2020-115427,2020-12-30,Standard Class,EB-13975,Erica Bern,Sales,Fairfield,California,94533.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004632,20.72,2,0.2,6.475
5751,1308,CA-2019-141397,2019-06-20,First Class,RC-19825,Roy Collins,Email,Pasadena,California,91104.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000320,17.712,3,0.2,6.4206
5752,1320,CA-2017-160773,2017-07-01,Standard Class,LW-16825,Laurel Workman,Sales,Deltona,Florida,32725.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000546,5.184,6,0.7,-3.6288
5753,1321,CA-2020-167703,2020-02-03,Standard Class,MC-17575,Matt Collins,Email,Cincinnati,Ohio,45231.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002071,5.229,3,0.7,-4.1832
5754,1326,US-2017-117058,2017-05-27,First Class,LE-16810,Laurel Elliston,Email,Chicago,Illinois,60653.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004139,17.46,6,0.8,-30.555
5755,1333,CA-2017-122567,2017-02-16,Standard Class,MN-17935,Michael Nguyen,Email,Dallas,Texas,75220.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002012,1.08,3,0.8,-1.728
5756,1335,CA-2017-121664,2017-05-06,Standard Class,HP-14815,Harold Pawlan,Facebook,Los Angeles,California,90049.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003684,140.736,8,0.2,52.776
5757,1342,CA-2020-113481,2020-01-02,First Class,AS-10045,Aaron Smayling,Sales,Jacksonville,North Carolina,28540.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003694,15.66,5,0.7,-12.528
5758,1343,CA-2020-113481,2020-01-02,First Class,AS-10045,Aaron Smayling,Sales,Jacksonville,North Carolina,28540.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000474,28.854,6,0.7,-21.1596
5759,1349,CA-2017-118339,2017-03-17,Standard Class,BN-11515,Bradley Nguyen,Email,Lakeville,Minnesota,55044.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10001758,53.4,10,0.0,25.098
5760,1350,CA-2017-118339,2017-03-17,Standard Class,BN-11515,Bradley Nguyen,Email,Lakeville,Minnesota,55044.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10000136,35.88,6,0.0,17.2224
5761,1364,US-2020-155425,2020-11-10,First Class,AB-10600,Ann Blume,Sales,Tucson,Arizona,85705.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001036,38.388,14,0.7,-25.592
5762,1374,US-2017-157021,2017-04-01,Second Class,KM-16720,Kunst Miller,Email,Vallejo,California,94591.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000042,17.088,4,0.2,5.5536
5763,1381,CA-2017-126361,2017-08-04,Second Class,VD-21670,Valerie Dominguez,Email,Pleasant Grove,Utah,84062.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002852,13.184,1,0.2,4.7792
5764,1397,CA-2019-124485,2019-11-24,First Class,NC-18340,Nat Carroll,Email,New York City,New York,10035.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000822,17.216,4,0.2,6.0256
5765,1414,CA-2017-146640,2017-06-30,Standard Class,HA-14905,Helen Abelman,Email,New York City,New York,10024.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002867,334.768,7,0.2,108.7996
5766,1421,CA-2018-124800,2018-09-26,Standard Class,RW-19540,Rick Wilson,Sales,Mesa,Arizona,85204.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000778,72.588,2,0.7,-48.392
5767,1423,CA-2018-124800,2018-09-26,Standard Class,RW-19540,Rick Wilson,Sales,Mesa,Arizona,85204.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003984,77.031,9,0.7,-59.0571
5768,1427,US-2018-164448,2018-10-31,Second Class,DK-12835,Damala Kotsonis,Sales,Salinas,California,93905.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002949,9.728,2,0.2,3.2832
5769,1429,US-2018-164448,2018-10-31,Second Class,DK-12835,Damala Kotsonis,Sales,Salinas,California,93905.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003708,29.8,5,0.2,9.3125
5770,1432,CA-2017-120768,2017-12-19,Second Class,IM-15070,Irene Maddox,Email,Florence,Alabama,35630.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10001191,152.76,6,0.0,74.8524
5771,1440,CA-2020-122735,2020-04-12,Second Class,BD-11320,Bill Donatelli,Email,Providence,Rhode Island,2908.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004364,29.7,5,0.0,13.365
5772,1442,CA-2020-128160,2020-12-19,Second Class,MM-17920,Michael Moore,Email,San Francisco,California,94110.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001510,36.672,2,0.2,11.46
5773,1449,US-2017-112564,2017-04-23,First Class,TS-21160,Theresa Swint,Sales,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004876,2.502,3,0.7,-1.7514
5774,1451,US-2018-160150,2018-07-19,First Class,TS-21085,Thais Sissman,Email,Phoenix,Arizona,85023.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004352,2.025,1,0.7,-1.35
5775,1453,CA-2019-133711,2019-11-26,First Class,MC-17425,Mark Cousins,Sales,Mobile,Alabama,36608.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000666,91.68,3,0.0,45.84
5776,1454,CA-2019-133711,2019-11-26,First Class,MC-17425,Mark Cousins,Sales,Mobile,Alabama,36608.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10004352,33.75,5,0.0,16.875
5777,1456,CA-2020-148474,2020-06-12,Standard Class,ME-17320,Maria Etezadi,Facebook,Columbus,Georgia,31907.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10000977,91.2,3,0.0,41.952
5778,1458,CA-2018-111297,2018-08-17,Standard Class,SC-20440,Shaun Chance,Sales,New Bedford,Massachusetts,2740.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10002412,52.2,9,0.0,23.49
5779,1461,CA-2018-119907,2018-12-01,Standard Class,LC-17140,Logan Currie,Email,Seattle,Washington,98103.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001765,55.424,2,0.2,19.3984
5780,1470,CA-2020-139199,2020-12-09,Standard Class,DK-12835,Damala Kotsonis,Sales,Detroit,Michigan,48234.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10003982,41.54,2,0.0,19.5238
5781,1476,CA-2019-113138,2019-11-19,Standard Class,NP-18685,Nora Pelletier,Facebook,Niagara Falls,New York,14304.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000320,17.712,3,0.2,6.4206
5782,1499,CA-2019-141586,2019-10-17,First Class,NK-18490,Neil Knudson,Facebook,San Francisco,California,94122.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003981,18.16,5,0.2,6.583
5783,1507,CA-2020-154935,2020-12-24,Standard Class,AR-10540,Andy Reiter,Email,New York City,New York,10024.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10003708,17.88,3,0.2,5.5875
5784,1509,CA-2020-108294,2020-12-10,First Class,LS-16975,Lindsay Shagiari,Facebook,Omaha,Nebraska,68104.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10004965,34.5,3,0.0,15.525
5785,1514,CA-2020-112809,2020-08-18,Standard Class,RA-19915,Russell Applegate,Email,Dallas,Texas,75220.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10001098,21.38,5,0.8,-33.139
5786,1515,CA-2020-112809,2020-08-18,Standard Class,RA-19915,Russell Applegate,Email,Dallas,Texas,75220.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10001636,6.744,4,0.8,-11.4648
5787,1518,CA-2017-111059,2017-02-03,Second Class,TB-21400,Tom Boeckenhauer,Email,Seattle,Washington,98105.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004593,83.84,2,0.2,27.248
5788,1519,CA-2017-111059,2017-02-03,Second Class,TB-21400,Tom Boeckenhauer,Email,Seattle,Washington,98105.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10002827,13.272,3,0.2,4.3134
5789,1520,CA-2020-116204,2020-02-11,Second Class,VW-21775,Victoria Wilson,Sales,San Francisco,California,94110.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001759,21.336,7,0.2,7.7343
5790,1541,CA-2020-121888,2020-09-15,Second Class,CL-11890,Carl Ludwig,Email,Everett,Massachusetts,2149.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001765,242.48,7,0.0,116.3904
5791,1544,CA-2017-107181,2017-02-04,Standard Class,DB-13270,Deborah Brumfield,Facebook,San Diego,California,92024.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10004230,82.896,3,0.2,29.0136
5792,1548,CA-2018-111395,2018-11-23,Standard Class,VB-21745,Victoria Brennan,Sales,San Antonio,Texas,78207.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10002867,23.912,2,0.8,-40.6504
5793,1554,CA-2020-158386,2020-10-16,Standard Class,BO-11425,Bobby Odegard,Email,Richmond,Kentucky,40475.0,South,Power Muesli,Super Fibre Boost,OFF-BI-10003719,124.75,5,0.0,57.385
5794,1560,CA-2019-126809,2019-04-09,Standard Class,EB-13750,Edward Becker,Sales,Seattle,Washington,98103.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10003712,35.352,9,0.2,12.8151
5795,1568,CA-2018-129112,2018-11-29,First Class,AW-10840,Anthony Witt,Email,Allen,Texas,75002.0,Central,Power Muesli,Super Fibre Boost,OFF-BI-10000088,8.784,4,0.8,-13.6152
5796,1583,CA-2018-131338,2018-08-09,First Class,NP-18325,Naresj Patel,Email,New York City,New York,10024.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10000545,1217.568,2,0.2,456.588
5797,1608,US-2019-115819,2019-04-19,Second Class,JO-15280,Jas O'Carroll,Email,Los Angeles,California,90049.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000050,5.84,1,0.2,1.971
5798,1610,US-2019-115819,2019-04-19,Second Class,JO-15280,Jas O'Carroll,Email,Los Angeles,California,90049.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10000591,9.336,3,0.2,3.2676
5799,1623,CA-2020-108560,2020-07-08,Standard Class,JC-15385,Jenna Caffey,Email,Kent,Washington,98031.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001107,23.168,2,0.2,7.8192
5800,1630,CA-2020-101049,2020-06-21,Second Class,AS-10240,Alan Shonely,Email,Cleveland,Ohio,44105.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10001510,41.256,6,0.7,-34.38
5801,1640,CA-2019-157266,2019-05-26,Standard Class,TB-21280,Toby Braunhardt,Email,Washington,District of Columbia,20016.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004728,9.64,2,0.0,4.4344
5802,1649,CA-2018-120341,2018-09-26,Second Class,SF-20200,Sarah Foster,Email,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Super Fibre Boost,OFF-BI-10004224,121.104,6,0.7,-100.92
5803,1656,US-2020-132444,2020-11-18,First Class,CD-12280,Christina DeMoss,Email,Seattle,Washington,98105.0,West,Power Muesli,Super Fibre Boost,OFF-BI-10001116,8.448,2,0.2,2.9568
